yyyy  mm  dd  HH MIN   SEC          u          v          w          T
2008   5   9   5  24 48.30    3.86224    0.30320   -0.55662  288.52168
2008   5   9   5  24 48.40    3.82309    0.30768   -0.54543  288.58264
2008   5   9   5  24 48.50    3.91204    0.05539   -0.52758  288.54261
2008   5   9   5  24 48.60    3.90183   -0.04139   -0.66594  288.54557
2008   5   9   5  24 48.70    3.56867    0.01037   -0.40569  288.54254
2008   5   9   5  24 48.80    3.55425   -0.11015   -0.43564  288.56250
2008   5   9   5  24 48.90    3.51521    0.33881   -0.71303  288.54047
2008   5   9   5  24 49.00    3.52599   -0.08906   -0.54462  288.57943
2008   5   9   5  24 49.10    3.33339    0.02001   -0.65276  288.56040
2008   5   9   5  24 49.20    3.47326    0.27397   -0.68424  288.53836
2008   5   9   5  24 49.30    3.62876    0.31135   -0.52757  288.54033
2008   5   9   5  24 49.40    3.44479    0.23260   -0.63502  288.54030
2008   5   9   5  24 49.50    3.25582    0.06802   -0.42165  288.56026
2008   5   9   5  24 49.60    3.33369    0.01928   -0.20085  288.54223
2008   5   9   5  24 49.70    3.46859    0.06227   -0.42347  288.49520
2008   5   9   5  24 49.80    3.53089    0.35706   -0.48531  288.49516
2008   5   9   5  24 49.90    3.51217    0.02054   -0.29405  288.52913
2008   5   9   5  24 50.00    3.44637   -0.06951   -0.22341  288.54210
2008   5   9   5  24 50.10    3.40305    0.26253   -0.30229  288.52306
2008   5   9   5  24 50.20    3.29647   -0.00037   -0.57493  288.52903
2008   5   9   5  24 50.30    3.21923    0.28729   -0.27131  288.54200
2008   5   9   5  24 50.40    3.15754    0.04614   -0.02343  288.54497
2008   5   9   5  24 50.50    3.11749   -0.17797    0.09688  288.52094
2008   5   9   5  24 50.60    3.12879   -0.25575    0.06679  288.53590
2008   5   9   5  24 50.70    3.42590   -0.13193    0.05501  288.48787
2008   5   9   5  24 50.80    3.11960   -0.00441    0.03827  288.52284
2008   5   9   5  24 50.90    3.21898    0.18854   -0.11458  288.52281
2008   5   9   5  24 51.00    3.36894    0.20768   -0.22155  288.52278
2008   5   9   5  24 51.10    3.28928   -0.07771   -0.35446  288.52475
2008   5   9   5  24 51.20    3.28661   -0.16551   -0.29219  288.48771
2008   5   9   5  24 51.30    3.15223    0.09623   -0.29150  288.49468
2008   5   9   5  24 51.40    3.20734    0.25190   -0.29178  288.45765
2008   5   9   5  24 51.50    3.19366   -0.24674   -0.56272  288.47062
2008   5   9   5  24 51.60    3.17080   -0.06502   -0.54062  288.47459
2008   5   9   5  24 51.70    3.23621   -0.05591   -0.53291  288.47056
2008   5   9   5  24 51.80    3.25929   -0.05633   -0.51179  288.52253
2008   5   9   5  24 51.90    3.23692   -0.22069   -0.60176  288.52250
2008   5   9   5  24 52.00    3.15870   -0.42544   -0.45341  288.52647
2008   5   9   5  24 52.10    3.17711   -0.18787   -0.31289  288.49644
2008   5   9   5  24 52.20    3.02474   -0.17520   -0.46299  288.51141
2008   5   9   5  24 52.30    3.01600   -0.34324   -0.35235  288.45738
2008   5   9   5  24 52.40    3.05500   -0.09981   -0.33351  288.47635
2008   5   9   5  24 52.50    3.03435   -0.17153   -0.37076  288.44433
2008   5   9   5  24 52.60    3.15586   -0.09087   -0.43218  288.43130
2008   5   9   5  24 52.70    3.22245    0.19117   -0.30290  288.44627
2008   5   9   5  24 52.80    3.08171   -0.05994   -0.35418  288.49424
2008   5   9   5  24 52.90    3.15135    0.25632   -0.36333  288.39221
2008   5   9   5  24 53.00    3.03761   -0.04613   -0.42207  288.44818
2008   5   9   5  24 53.10    3.00471    0.21861   -0.51127  288.29215
2008   5   9   5  24 53.20    3.19518    0.34460   -0.81474  288.29412
2008   5   9   5  24 53.30    2.81398    0.05307   -0.53227  288.39410
2008   5   9   5  24 53.40    2.84776   -0.21806   -0.14206  288.39207
2008   5   9   5  24 53.50    2.70453    0.04913   -0.04099  288.34404
2008   5   9   5  24 53.60    3.06630   -0.01424   -0.33363  288.45501
2008   5   9   5  24 53.70    2.81323    0.06123   -0.07159  288.43098
2008   5   9   5  24 53.80    3.00392    0.29213   -0.14289  288.44795
2008   5   9   5  24 53.90    2.93625   -0.02374    0.01786  288.45493
2008   5   9   5  24 54.00    2.88418    0.04373   -0.12031  288.47590
2008   5   9   5  24 54.10    2.80323    0.22790   -0.17043  288.44587
2008   5   9   5  24 54.20    2.94888    0.03194   -0.16387  288.47584
2008   5   9   5  24 54.30    2.83394    0.03109   -0.26949  288.48882
2008   5   9   5  24 54.40    2.93416    0.03990   -0.38280  288.49379
2008   5   9   5  24 54.50    2.83912    0.10573   -0.31055  288.49176
2008   5   9   5  24 54.60    2.95598   -0.09257   -0.19249  288.47873
2008   5   9   5  24 54.70    2.80782   -0.15797   -0.14267  288.44571
2008   5   9   5  24 54.80    2.66013   -0.32155   -0.06061  288.43468
2008   5   9   5  24 54.90    2.54935   -0.03130    0.16333  288.44165
2008   5   9   5  24 55.00    2.98409    0.31583    0.15890  288.44762
2008   5   9   5  24 55.10    2.95386    0.24583   -0.00283  288.35660
2008   5   9   5  24 55.20    2.68450    0.36877    0.02931  288.35657
2008   5   9   5  24 55.30    2.35769    0.66518   -0.15945  288.42854
2008   5   9   5  24 55.40    2.53437    0.80344   -0.30978  288.37352
2008   5   9   5  24 55.50    2.64026    0.56430   -0.36892  288.32149
2008   5   9   5  24 55.60    2.64809    0.27296   -0.14925  288.26946
2008   5   9   5  24 55.70    2.81364    0.38872    0.04838  288.26744
2008   5   9   5  24 55.80    3.09572    0.72127   -0.35372  288.22241
2008   5   9   5  24 55.90    2.97475    0.87063   -0.47395  288.31139
2008   5   9   5  24 56.00    2.89790    0.50950   -0.24944  288.27136
2008   5   9   5  24 56.10    2.67049    0.89864   -0.35157  288.28933
2008   5   9   5  24 56.20    2.74935    0.38987    0.00764  288.38931
2008   5   9   5  24 56.30    2.60876    0.73247   -0.40986  288.33928
2008   5   9   5  24 56.40    2.82604    0.56968   -0.26084  288.32425
2008   5   9   5  24 56.50    2.64863    0.66202   -0.38152  288.29123
2008   5   9   5  24 56.60    2.60454    0.67168   -0.25973  288.32620
2008   5   9   5  24 56.70    2.75790    0.71859   -0.24076  288.37618
2008   5   9   5  24 56.80    2.73849    0.89004    0.12848  288.35215
2008   5   9   5  24 56.90    2.74084    1.15102    0.21854  288.35813
2008   5   9   5  24 57.00    2.63963    0.83518   -0.02338  288.32410
2008   5   9   5  24 57.10    2.52325    0.63122   -0.21030  288.39507
2008   5   9   5  24 57.20    2.61067    0.78570   -0.28181  288.42805
2008   5   9   5  24 57.30    2.73092    0.51089   -0.17037  288.41002
2008   5   9   5  24 57.40    2.74925    0.54460   -0.34041  288.44500
2008   5   9   5  24 57.50    3.22112    0.77000   -0.46296  288.47297
2008   5   9   5  24 57.60    3.60757    0.84846   -0.51477  288.45395
2008   5   9   5  24 57.70    3.57923    1.26974   -0.57542  288.44492
2008   5   9   5  24 57.80    3.46861    1.15329   -0.54338  288.49089
2008   5   9   5  24 57.90    3.44062    0.93658   -0.74539  288.47087
2008   5   9   5  24 58.00    3.20407    0.48018   -0.84454  288.44284
2008   5   9   5  24 58.10    3.32208    0.78221   -0.68329  288.44482
2008   5   9   5  24 58.20    3.69018    1.13868   -0.95546  288.49479
2008   5   9   5  24 58.30    3.37272    1.68706   -0.27341  288.30177
2008   5   9   5  24 58.40    3.13311    1.55894   -0.20188  288.23674
2008   5   9   5  24 58.50    3.35186    1.82652    0.11558  288.35771
2008   5   9   5  24 58.60    3.50013    1.25550    0.29499  288.32069
2008   5   9   5  24 58.70    3.75101    1.32381   -0.02712  288.34666
2008   5   9   5  24 58.80    3.41435    1.25974   -0.10378  288.34064
2008   5   9   5  24 58.90    4.10416    1.69831   -0.13517  288.32561
2008   5   9   5  24 59.00    3.74983    1.66027    0.19403  288.39058
2008   5   9   5  24 59.10    3.43677    1.27797   -0.35736  288.39256
2008   5   9   5  24 59.20    3.44714    0.89373   -0.13404  288.37253
2008   5   9   5  24 59.30    3.68238    0.57988    0.05224  288.35551
2008   5   9   5  24 59.40    2.97120    1.87212    0.53636  288.21848
2008   5   9   5  24 59.50    3.18442    1.60635    0.88681  288.21845
2008   5   9   5  24 59.60    2.72700    1.98562    0.84887  288.36243
2008   5   9   5  24 59.70    2.80367    1.90497    0.66901  288.27040
2008   5   9   5  24 59.80    2.77009    1.35743    1.13061  288.14737
2008   5   9   5  24 59.90    2.49118    1.27828    0.77167  288.10135
2008   5   9   5  25  0.00    2.11071    1.18109    0.74285  288.25132
2008   5   9   5  25  0.10    2.79256    0.97769    0.46760  288.14929
2008   5   9   5  25  0.20    2.65177    0.93378    0.58037  288.20127
2008   5   9   5  25  0.30    2.73572    1.02301    0.75791  288.18224
2008   5   9   5  25  0.40    2.83331    0.40662    0.09894  288.42421
2008   5   9   5  25  0.50    2.48683    0.26299   -0.19006  288.52418
2008   5   9   5  25  0.60    2.27383    0.31102    0.20068  288.53716
2008   5   9   5  25  0.70    2.49691    0.67560    0.29034  288.37013
2008   5   9   5  25  0.80    2.68517    1.28883    0.83795  288.21810
2008   5   9   5  25  0.90    3.18163    0.89232    0.13738  288.42708
2008   5   9   5  25  1.00    3.47998    0.94580    0.22447  288.58105
2008   5   9   5  25  1.10    3.55885    1.12684    0.12445  288.59602
2008   5   9   5  25  1.20    3.64757    1.14649    0.09395  288.59199
2008   5   9   5  25  1.30    3.59457    1.05509    0.18430  288.57397
2008   5   9   5  25  1.40    3.57519    0.90338   -0.03460  288.54794
2008   5   9   5  25  1.50    3.63705    1.03421    0.03611  288.57391
2008   5   9   5  25  1.60    3.56568    0.63591    0.10386  288.55689
2008   5   9   5  25  1.70    3.46114    0.63659    0.15712  288.54186
2008   5   9   5  25  1.80    3.58951    0.66329    0.19381  288.57383
2008   5   9   5  25  1.90    3.58825    0.55808   -0.06767  288.62781
2008   5   9   5  25  2.00    3.59238    0.15146   -0.04719  288.54178
2008   5   9   5  25  2.10    3.77464    0.10569   -0.24735  288.38975
2008   5   9   5  25  2.20    3.79301    0.30993   -0.36684  288.42673
2008   5   9   5  25  2.30    3.49620    0.02359   -0.07675  288.42670
2008   5   9   5  25  2.40    3.50519    0.19783   -0.13246  288.45467
2008   5   9   5  25  2.50    3.36991    0.24997    0.08575  288.43065
2008   5   9   5  25  2.60    3.78140    0.28612   -0.24596  288.39162
2008   5   9   5  25  2.70    3.50341    0.39721   -0.25260  288.42859
2008   5   9   5  25  2.80    3.47534    0.45110   -0.57620  288.46557
2008   5   9   5  25  2.90    2.92561    0.52910   -0.47450  288.44554
2008   5   9   5  25  3.00    3.23222    0.02838    0.00438  288.42351
2008   5   9   5  25  3.10    3.41261    0.26371    0.44657  288.39149
2008   5   9   5  25  3.20    3.05984   -0.04866    0.20668  288.42146
2008   5   9   5  25  3.30    3.13011   -0.32088   -0.14453  288.42643
2008   5   9   5  25  3.40    3.73480   -0.10720   -0.24652  288.42840
2008   5   9   5  25  3.50    3.62879   -0.40226    0.00231  288.42338
2008   5   9   5  25  3.60    3.48199    0.33613    0.60438  288.44535
2008   5   9   5  25  3.70    3.46724    0.38383    0.53341  288.42632
2008   5   9   5  25  3.80    3.07505    0.25923    0.43874  288.42830
2008   5   9   5  25  3.90    3.23030    0.23524    0.50605  288.45027
2008   5   9   5  25  4.00    3.46573   -0.30701    0.43672  288.42124
2008   5   9   5  25  4.10    3.59796    0.07610    0.74365  288.36922
2008   5   9   5  25  4.20    3.35338   -0.26025    0.34573  288.35819
2008   5   9   5  25  4.30    3.27009    0.26946    0.44723  288.37816
2008   5   9   5  25  4.40    3.13552    0.22562    0.30729  288.36913
2008   5   9   5  25  4.50    2.85752    0.26306    0.70715  288.40611
2008   5   9   5  25  4.60    3.11306   -0.35809    0.59598  288.36908
2008   5   9   5  25  4.70    3.33984    0.11394    0.54720  288.38705
2008   5   9   5  25  4.80    3.66142    0.71903    0.37415  288.36903
2008   5   9   5  25  4.90    3.25816    0.37131    0.23706  288.35800
2008   5   9   5  25  5.00    3.24508    0.44006    0.29718  288.37097
2008   5   9   5  25  5.10    3.10420    0.55314    0.21587  288.38694
2008   5   9   5  25  5.20    2.95958    0.77983    0.39533  288.37392
2008   5   9   5  25  5.30    2.82829    0.57128    0.14771  288.35589
2008   5   9   5  25  5.40    2.92883    0.54023    0.05564  288.33886
2008   5   9   5  25  5.50    2.93261    0.56513   -0.34283  288.39283
2008   5   9   5  25  5.60    3.85447    0.39116   -0.38932  288.45581
2008   5   9   5  25  5.70    3.46572    0.26723   -0.22325  288.45178
2008   5   9   5  25  5.80    3.70125    0.44630   -0.30576  288.50775
2008   5   9   5  25  5.90    3.59281    0.40116   -0.23710  288.48572
2008   5   9   5  25  6.00    3.37735    0.58724   -0.19570  288.49270
2008   5   9   5  25  6.10    3.42844    0.42356   -0.13224  288.44467
2008   5   9   5  25  6.20    3.37142    0.39940   -0.13342  288.48564
2008   5   9   5  25  6.30    3.27621    0.44047    0.03699  288.44961
2008   5   9   5  25  6.40    3.51048    0.49399   -0.07555  288.52059
2008   5   9   5  25  6.50    3.26103    0.41445   -0.13139  288.59256
2008   5   9   5  25  6.60    3.49244    0.54978   -0.09523  288.57753
2008   5   9   5  25  6.70    3.57273    0.29276   -0.25458  288.52250
2008   5   9   5  25  6.80    3.61346    0.32732   -0.35733  288.51848
2008   5   9   5  25  6.90    3.51156    0.31728   -0.28649  288.51845
2008   5   9   5  25  7.00    3.52139    0.45537   -0.15471  288.57742
2008   5   9   5  25  7.10    3.63819    0.51238   -0.21756  288.59640
2008   5   9   5  25  7.20    3.41386    0.28718   -0.28599  288.60037
2008   5   9   5  25  7.30    3.39708    0.44609   -0.17458  288.57734
2008   5   9   5  25  7.40    3.47198    0.33694   -0.20426  288.56131
2008   5   9   5  25  7.50    3.62013    0.43236   -0.31563  288.60529
2008   5   9   5  25  7.60    3.67952    0.44064   -0.46534  288.59826
2008   5   9   5  25  7.70    3.52437    0.72864   -0.35762  288.59223
2008   5   9   5  25  7.80    3.72709    0.45489   -0.43849  288.55921
2008   5   9   5  25  7.90    3.69577    0.62678   -0.27500  288.57418
2008   5   9   5  25  8.00    3.54896    0.22130   -0.53499  288.49816
2008   5   9   5  25  8.10    3.33795   -0.04041   -0.56394  288.43813
2008   5   9   5  25  8.20    3.36273    0.10183   -0.57506  288.46810
2008   5   9   5  25  8.30    3.29013    0.21340   -0.62523  288.41808
2008   5   9   5  25  8.40    3.26500    0.24852   -0.65367  288.40505
2008   5   9   5  25  8.50    3.09806    0.58350   -0.54295  288.45303
2008   5   9   5  25  8.60    3.26559    0.68046   -0.66393  288.53500
2008   5   9   5  25  8.70    3.12228    0.60344   -0.52477  288.51997
2008   5   9   5  25  8.80    3.20093    0.32442   -0.70389  288.50695
2008   5   9   5  25  8.90    2.90641    0.70029   -0.47313  288.48792
2008   5   9   5  25  9.00    3.05710    0.24413   -0.53324  288.48790
2008   5   9   5  25  9.10    3.37846    0.29080   -0.28514  288.38787
2008   5   9   5  25  9.20    3.06787    0.35423    0.00650  288.36985
2008   5   9   5  25  9.30    3.38269    0.34580   -0.20387  288.36782
2008   5   9   5  25  9.40    3.24962    0.23505   -0.00397  288.36979
2008   5   9   5  25  9.50    3.33274    0.50031   -0.05494  288.38977
2008   5   9   5  25  9.60    3.23912    0.82743   -0.22293  288.36174
2008   5   9   5  25  9.70    3.07667    0.21025   -0.40375  288.42872
2008   5   9   5  25  9.80    3.40997    0.09412   -0.21649  288.42669
2008   5   9   5  25  9.90    3.62710    0.36264   -0.31577  288.52367
2008   5   9   5  25 10.00    3.65149    0.55008   -0.29539  288.46764
2008   5   9   5  25 10.10    3.62561    0.54167   -0.14731  288.46162
2008   5   9   5  25 10.20    3.59149    0.38280   -0.24602  288.49159
2008   5   9   5  25 10.30    3.58575    0.19430   -0.21743  288.45657
2008   5   9   5  25 10.40    3.68997    0.00593   -0.16963  288.41154
2008   5   9   5  25 10.50    3.59995   -0.04601   -0.36474  288.45652
2008   5   9   5  25 10.60    3.66821    0.30203   -0.33727  288.44549
2008   5   9   5  25 10.70    3.77193    0.27396   -0.21916  288.44547
2008   5   9   5  25 10.80    3.60883    0.38928   -0.32453  288.46544
2008   5   9   5  25 10.90    3.26303    0.09121    0.01710  288.40642
2008   5   9   5  25 11.00    3.10832    0.13963   -0.77388  288.39139
2008   5   9   5  25 11.10    3.76852    0.38279   -0.21843  288.37237
2008   5   9   5  25 11.20    3.63013    0.35225   -0.30489  288.42634
2008   5   9   5  25 11.30    3.35330    0.69820    0.03637  288.38732
2008   5   9   5  25 11.40    3.29695    0.44771   -0.00436  288.39829
2008   5   9   5  25 11.50    3.32566    0.61400   -0.30335  288.44127
2008   5   9   5  25 11.60    3.34430    0.36839   -0.10351  288.43724
2008   5   9   5  25 11.70    3.06892    0.66937   -0.16582  288.42422
2008   5   9   5  25 11.80    3.05515    0.33805   -0.32103  288.38719
2008   5   9   5  25 11.90    3.19622    0.22628   -0.04564  288.38917
